ALJ TAOPD8LSENVP,ALJ,14.395,224973,3238486,False,0.8584819,1
ALK R735QTJ8XC9X,ALK,98.9,653441,64625314,True,0.4720459,1
ALKS R735QTJ8XC9X,ALKS,47.54,280353,13327981,True,1.0000000,1
ALL R735QTJ8XC9X,ALL,59.1,1701631,100566392,True,0.9337657,1
ALLBD TPS84UIYN4H1,ALLB,15.53,332,5155,False,0.9836894,1
ALLE VM2VEAXFP085,ALLE,54.3,333624,18115783,True,0.9716247,1
ALLT TNPE5QQ4TS9X,ALLT,13.16,314241,4135411,True,1.0000000,1
ALLY VPLW2D47KBXH,ALLY,23.5,1291585,30352247,True,0.9649616,1
ALN UFSM9REHEM3P,ALN,1.12,25431,28482,True,1.0000000,1
ALNY SZ18XERVT9ID,ALNY,59.25,721378,42741646,True,1.0000000,1
ALOG R735QTJ8XC9X,ALOG,69.6,134636,9370665,True,0.9791905,1
ALOT R735QTJ8XC9X,ALOT,13.88,2100,29148,True,0.9240690,1
ALQA VNMZVMS220DH,ALQA,6.7,16197,108519,True,1,1
IMA S9YBZOC3NFC5,ALR,36.39,238351,8673592,False,1.0000000,1
ALSK RPTMYV3VC57P,ALSK,1.72,39323,67635,True,1.0000000,1
ALSN V4XI3OKLPYLH,ALSN,30.4,2390799,72680289,True,0.9233935,1
ALTIF R735QTJ8XC9X,ALTI,2.96,2509,7426,False,1.0000000,1
ALTL V9PTC1L53ZOL,ALTL,34.78,100,3478,False,1.0000000,1
ALTR R735QTJ8XC9X,ALTR,33.88,2620620,88786605,False,0.9733387,1
WVT VBDVLQWFS0H1,ALTV,7.1,15227,108111,False,0.6353436,1
ALA R735QTJ8XC9X,ALU,3.98,5762459,22934586,False,1.0000000,1
ALV R735QTJ8XC9X,ALV,107.13,196610,21062829,True,0.9213623,1
ALX R735QTJ8XC9X,ALX,374.65,4736,1774342,True,0.8570684,1
ALXA TGSA236FGWO5,ALXA,4.35,28615,124475,False,1.0000000,1
ALXN R735QTJ8XC9X,ALXN,169.45,693790,117562715,True,1.0000000,1
AVM R735QTJ8XC9X,AMAG,18.15,140239,2545337,True,1.0000000,1
AMAP UNW2LFOG1XLX,AMAP,20.85,230963,4815578,False,1.0000000,1
AMAT R735QTJ8XC9X,AMAT,21.78,12854096,279962210,True,0.9408656,1
AMBA VANAJ80VPN51,AMBA,25.79,542263,13984962,True,1.0000000,1
AMBC VG85QANBBJVP,AMBC,29.26,193681,5667106,True,1.0000000,1
AMBCW VG76A7A58SPX,AMBCW,18.8,6203,116616,False,1.0000000,1
AMBI VGJZ3F1C8LT1,AMBI,6.48,13385,86734,False,1.0000000,1
AMBR VP274HSU18PX,AMBR,14.98,56125,840752,True,1.0000000,1
AMBT UYRYIN9MI7HH,AMBT,1.1,22043,24247,False,1.0000000,1
AMC VMGNNM1SRKH1,AMC,22.95,87157,2000253,True,0.8790171,1
AMCC R735QTJ8XC9X,AMCC,9.74,573196,5582929,False,1.0000000,1
AMCF UJMGUUM448KL,AMCF,2,34205,68410,False,1.0000000,1
AMCN TXFXB0Y82DET,AMCN,2.07,12157,25164,True,1.0000000,1
CNAM UK18K93N9JZ9,AMCO,0.205,192194,39399,False,1.0000000,1
AMCX UXVGRK71ZB6T,AMCX,61.16,700662,42852487,True,1.0000000,1
AMD R735QTJ8XC9X,AMD,4.07,7198995,29299909,True,1.0000000,1
AMDA VO0S4XWF4KMD,AMDA,5.08,8773,44566,True,1.0000000,178.571
AME R735QTJ8XC9X,AME,53.28,433986,23122774,True,0.9734722,1
AMED R735QTJ8XC9X,AMED,14.19,234465,3327058,True,1.0000000,1
AMG R735QTJ8XC9X,AMG,198.54,483438,95981780,True,0.9918660,1
AMGN R735QTJ8XC9X,AMGN,117.73,1937559,228108821,True,0.9072371,1
AMH VIPRESXOA7HH,AMH,17.98,602854,10839314,True,0.9576740,1
SOF R735QTJ8XC9X,AMIC,11.86,2170,25736,False,1.0000000,1
AMID UYL2DZPFYXD1,AMID,28.95,17532,507551,True,0.6000541,1
AMJ UD44GLJXWODH,AMJ,50.02,132447,6624998,False,0.7881635,1
AMKR RACBXY2C14DH,AMKR,11.04,1344337,14841480,True,1.0000000,1
AMLP UPE86KSQ9FFP,AMLP,18.4,1260958,23201627,False,0.7267858,1
AMNB RK3UJBNLCGO5,AMNB,21.79,18126,394965,True,0.8803064,1
HATH R735QTJ8XC9X,AMOT,15.145,25350,383925,True,0.9830630,1
AMOV S22R8QZHM545,AMOV,19.9,4154,82664,True,0.9075753,1
AMP TCIOBI43J7MT,AMP,115.78,532302,61629925,True,0.9058307,1
AMPE UWP4JJGSOVAD,AMPE,7.09,237138,1681308,True,1.0000000,1
AMPS V45XL2BVKU3P,AMPS,51.22,34,1741,False,0.9724858,1
AMRB RZ7DAXKRKX9H,AMRB,8.61,9276,79866,True,0.9800899,1
AMRC UOGQZECZNRZ9,AMRC,7.07,71966,508799,True,1.0000000,1
AMRE V8LG07L7Z23P,AMRE,17.95,51502,924460,False,0.9695876,1
AMRI RHZ1O14FDM5H,AMRI,17.24,203184,3502892,False,1.0000000,1
AMRK VOZ8S7PBSZ8L,AMRK,11.4,21015,239571,True,0.9419088,1
ETHCY R735QTJ8XC9X,AMRN,1.45,294717,427339,True,1.0000000,1
AMRS UQBPDR8GV2W5,AMRS,3.33,57060,190009,True,1.0000000,14.9925
AMS R735QTJ8XC9X,AMS,2.55,100,255,True,1.0000000,1
AMSC R735QTJ8XC9X,AMSC,1.37,449438,615730,True,1.0000000,10
AMSF TDRYVSXV1X0L,AMSF,37.88,61273,2321021,True,0.7886723,1
AMSGA R735QTJ8XC9X,AMSG,48.92,183996,9001084,False,1.0000000,1
AMSWA R735QTJ8XC9X,AMSWA,9.78,18174,177741,True,0.8373768,1
AMT RBASL7V8PIZP,AMT,89.725,1014337,91011387,True,0.9266673,1
AMTD R735QTJ8XC9X,AMTD,30.51,2184383,66645525,True,0.9300998,1
AMTG UYG55IVLL5K5,AMTG,16.77,93818,1573327,False,0.7495316,1
AMU V8PDSL1WA2QT,AMU,31.53,21847,688835,False,0.7858945,1
AMWD R735QTJ8XC9X,AMWD,29.21,66696,1948190,True,1.0000000,1
AMX S22R8QZHM545,AMX,20.01,2757531,55178195,True,0.8901313,1
AMZG VLR216JERYAT,AMZG,6.85,143627,983844,False,1.0000000,1
AMZN R735QTJ8XC9X,AMZN,323.66,4828553,1562809463,True,1.0000000,1
